Année,Pays,Code Pays,"Espérance de vie à la naissance, hommes (années)","Espérance de vie à la naissance, femmes (années)","Espérance de vie à la naissance à 60 ans, femmes (années)","Espérance de vie à la naissance à 60 ans, hommes (années)","Taux de mortalité infantile, filles (pour 1 000 naissances vivantes)","Taux de mortalité infantile, garçons (pour 1 000 naissances vivantes)",PIB par habitant ($ US courants),Gini index,"Taux de mortalité, adultes, hommes (pour 1 000 hommes adultes)","Taux de mortalité, adultes, femmes (pour 1 000 femmes adultes)","Chômage, femmes (% de la population active féminine)","Chômage, hommes (% de la population active masculine)",Émissions de CO2 par habitant (tonnes),"Taux de naissance, brut (pour 1 000 personnes)","Population âgée de 15 à 64 ans, hommes","Population âgée de 15 à 64 ans, femmes",Dépenses de santé actuelles (% du PIB),"Mortalité prématurée par maladies cardiovasculaires, cancer, diabète ou maladies respiratoires chroniques (femmes, 30-70 ans)","Mortalité prématurée par maladies cardiovasculaires, cancer, diabète ou maladies respiratoires chroniques (hommes, 30-70 ans)",Incidence du VIH (% de la population de 15 à 49 ans),"Prévalence du VIH, total (% de la population âgée de 15 à 49 ans)","Population âgée de 0 à 4 ans, filles (% de la population féminine)","Population âgée de 0 à 4 ans, garçons (% de la population masculine)","Population âgée de 5 à 9 ans, filles (% de la population féminine)","Population âgée de 5 à 9 ans, garçons (% de la population masculine)","Population âgée de 10 à 14 ans, filles (% de la population féminine)","Population âgée de 10 à 14 ans, garçons (% de la population masculine)","Population âgée de 15 à 19 ans, filles (% de la population féminine)","Population âgée de 15 à 19 ans, garçons (% de la population masculine)","Population âgée de 20 à 24 ans, femmes (% de la population féminine)","Population âgée de 20 à 24 ans, hommes (% de la population masculine)","Population âgée de 25 à 29 ans, femmes (% de la population féminine)","Population âgée de 25 à 29 ans, hommes (% de la population masculine)","Population âgée de 30 à 34 ans, femmes (% de la population féminine)","Population âgée de 30 à 34 ans, hommes (% de la population masculine)","Population âgée de 35 à 39 ans, femmes (% de la population féminine)","Population âgée de 35 à 39 ans, hommes (% de la population masculine)","Population âgée de 40 à 44 ans, femmes (% de la population féminine)","Population âgée de 40 à 44 ans, hommes (% de la population masculine)","Population âgée de 45 à 49 ans, femmes (% de la population féminine)","Population âgée de 45 à 49 ans, hommes (% de la population masculine)","Population âgée de 50 à 54 ans, femmes (% de la population féminine)","Population âgée de 50 à 54 ans, hommes (% de la population masculine)","Population âgée de 55 à 59 ans, femmes (% de la population féminine)","Population âgée de 55 à 59 ans, hommes (% de la population masculine)","Population âgée de 60 à 64 ans, femmes (% de la population féminine)","Population âgée de 60 à 64 ans, hommes (% de la population masculine)","Population âgée de 65 à 69 ans, femmes (% de la population féminine)","Population âgée de 65 à 69 ans, hommes (% de la population masculine)","Population âgée de 70 à 74 ans, femmes (% de la population féminine)","Population âgée de 70 à 74 ans, hommes (% de la population masculine)","Population âgée de 75 à 79 ans, femmes (% de la population féminine)","Population âgée de 75 à 79 ans, hommes (% de la population masculine)","Population âgée de 80 ans et plus, femmes (% de la population féminine)","Population âgée de 80 ans et plus, hommes (% de la population masculine)"
2002,Mexique,MEX,70.805,75.382,20.8084,19.3873,19.4,23.9,7983.03398381759,50.6,187.86,107.607,3.829,2.574,3.94818249826802,23.379,29873145,32357537,4.83042812,16,18.3,0.26,0.2,10.8337962905511,11.7348808107739,10.7857449388074,11.6249701273752,10.6024571700842,11.3504153139556,10.0348153447639,10.3047922538607,9.42307690457714,9.06532770604728,8.69677134357833,8.17838484146777,7.80050059984826,7.38779083661686,6.83771889699493,6.5143361668864,5.79474290314242,5.57662270003987,4.63600692208822,4.49426692714997,3.69196572740944,3.59122154026693,2.95564778464991,2.87238134306998,2.38394347968169,2.27581945398117,1.90430056231144,1.78396682595976,1.41701271816829,1.31747781387114,0.988143581479364,0.911784018466996,1.21335483186404,1.01556132021035
2002,Nigeria,NGA,47.501,48.539,14.5698,14.2273,84,99.4,712.164852077686,,407.223,388.616,3.607,3.748,0.725466824353685,43.822,35436137,35563848,2.49063969,18.9,22.5,2.1,2.2,17.5411529629732,17.901624345216,13.9425026858139,14.2667005962325,11.8231656115191,12.0860504010935,10.4815668234968,10.6681811805644,9.239953544124,9.36438609269003,7.61427514777894,7.64626441972617,6.07054959817573,6.06694762126145,5.02062774522087,4.95255741412722,4.22127040197064,4.08794515960984,3.53432358913374,3.35345766572352,2.90199247126034,2.6941612193206,2.43972771168924,2.32719164414692,1.92051042734786,1.7848933312319,1.41478814729265,1.27640854047004,0.94243669854909,0.821505280559486,0.543116065317203,0.44952142495869,0.348040368336674,0.252203663067817
2002,Pérou,PER,68.977,72.748,19.612,17.3038,23.3,28.2,2007.37019626753,53.6,174.863,131.516,4.914,4.784,1.02970450579457,22.599,8411759,8426701,4.93902588,10.1,9.2,0.37,0.4,10.9664883150529,11.3019549964658,11.0839793000952,11.3497624283497,11.0356565725369,11.2691575979219,10.3815950412301,10.5619405931276,9.49552422984575,9.61930171729492,8.62932273166871,8.72601811442439,7.5318606308973,7.57809818779279,6.40263845689057,6.41037467743706,5.48403320487398,5.39594598100503,4.67799014446833,4.50301000201732,3.88905656654745,3.67894380301333,2.99157209353125,2.82944983178114,2.36818064912393,2.25751706458197,1.90151969785138,1.79573715784982,1.37903823422507,1.2574434049108,0.901348970025303,0.784371210785327,0.880195161135946,0.6809732312412
2002,Royaume-Uni,GBR,75.9,80.5,23.2281,19.8731,4.8,5.9,30077.741432188,35.1,105.896,64.844,4.365,5.61,9.21174814843586,11.3,19210070,19722303,7.87847328,12.3,19.1,,,5.53301910199221,6.14532233681892,5.92889280789361,6.60265969518637,6.09624417590339,6.73603671442126,6.10773240234844,6.78663097954669,6.12448810630674,6.46913047633671,6.32109707175914,6.83014796258505,7.57589933976161,7.56806876987394,7.5822474091911,7.52647676605428,7.10386675616101,7.22696694912725,6.51194886547643,6.53081282930678,6.36085044869049,6.61231745256033,6.03126175266133,6.12502444273927,4.85126190936348,4.96422046487781,4.43571555425551,4.37673514046624,4.16989973674039,3.72784418965691,3.72095623570093,2.90701264221887,5.54461832579422,2.86459218822333
2002,Russie,RUS,58.68,71.9,18.2506,12.7296,11.9,15.7,2377.52954101563,37.3,472.165,165.892,7.599,8.139,11.5292890172695,9.7,49486737,53186549,5.52166557,25,52.5,,,4.0139515243194,4.83227685388877,4.44345815920583,5.32742400813101,6.71557928088036,8.02104786989399,8.08910088038803,9.55462039127309,7.21259362274157,8.35209139066943,6.84639688219259,7.88699941350768,6.27249986821268,7.31553505528167,6.88639194159622,7.71256575989399,8.4323588627813,9.03480539881029,7.89507478427921,8.12325296428215,6.97520831284218,6.77317114655374,3.71566616360087,3.33440261842602,6.23908486888712,4.97209924398364,4.88221012184849,3.52516365713847,4.99748150494837,3.01923815032034,3.65438169300344,1.4884063365277,2.72856152827232,0.726899741418024
2002,Sénégal,SEN,57.199,60.603,16.3438,14.8817,58.9,73.2,669.430447319209,,284.266,218.532,3.061,2.707,0.447353742241464,38.624,2715570,2857184,3.95294404,23,25.4,0.81,0.7,16.2158819782248,17.0091784624239,13.7916013070138,14.3893961255655,12.5515625520295,13.0213041340007,11.3470488849169,11.696923254573,9.66144666723076,9.79024376881932,7.80048295630612,7.7316400988088,6.12816255585933,5.9614562072441,4.87431372954088,4.60921868903638,3.93852103380458,3.57684855851574,3.25361130063799,2.90434980737008,2.74123312805945,2.50663289025017,2.28359528604912,2.08705073789603,1.87583972355709,1.70454946919939,1.49162920071665,1.33724449059471,1.05597050229135,0.911748368020075,0.621123051225837,0.502987522877918,0.367976142535784,0.259227414804226
2002,Suède,SWE,77.7,82.1,24.2955,20.9063,2.9,3.6,29957.9387652616,26.2,84.604,53.316,4.622,5.278,6.65395848361415,10.7,2934448,2841426,8.21006203,10.3,15.1,,0.1,4.95275708477322,5.33982236166121,5.8747843644089,6.27974535660363,6.63107038456632,7.1500896951271,5.66502293641593,6.11854197631225,5.62519622145428,5.94818291400347,6.2642430428054,6.62064455775057,6.70006267992745,7.09359381795675,7.11340629350847,7.63686867526561,6.3654628052873,6.74247511018224,6.41084751027562,6.72472961030181,6.77776360237629,7.03005859070627,6.93721468152495,7.23842108962122,5.18577110178,5.26712013511025,4.40232747765987,4.16402455261931,4.30921727747239,3.69516083160754,4.11459887619882,3.18596231367367,6.67025365956479,3.76455841149709
2002,Suisse,CHE,77.8,83.1,25.3495,21.407,4.1,5,42458.7384679187,31.7,91.8,51.977,3.097,2.782,6.12208814766952,9.9,2469542,2459253,9.88000107,8.3,14.6,0.11,0.3,4.88819958069972,5.40149772710089,5.41560365722726,5.96072113286025,5.69979099485321,6.27961282717281,5.50457260906524,6.03672334884202,5.72749889074355,6.06213237371166,6.30416443494033,6.52722433667408,7.6224663467314,7.86756445221206,8.41239668999487,8.90863178865762,7.72523549695898,8.22219461457966,6.90469478180502,7.32987126000375,6.56601883223178,6.90376416152607,6.20244340104613,6.49443713810058,5.06792465709799,5.00250014686079,4.55151236468213,4.14654767522881,4.21569857894238,3.41737330832531,3.73476099319504,2.61273076467954,5.45701768978498,2.82647294346408
2002,Togo,TGO,54.402,55.644,14.6182,13.9934,60.1,73,445.238691488925,,339.135,309.806,4.045,4.157,0.221418683037289,37.776,1481487,1491736,2.82402873,25.2,31.7,3,3.6,16.0611283567163,16.2911768641646,13.7225173519306,13.9232081478557,12.1972585019113,12.4243398458951,10.7277559349835,10.9289696374735,9.39804971011896,9.52878829186242,7.99215798203556,8.0708236233475,6.55514303772916,6.56890143020202,5.34810432325074,5.32818872973489,4.35022542206253,4.30147051338502,3.60136912650702,3.511678727686,2.94542153151299,2.82310955344152,2.31572954072606,2.17333405146047,1.77505584847271,1.60473652970242,1.3269774120677,1.15440788473985,0.895788114323981,0.753792886580517,0.506028832488508,0.405741833663616,0.281288973162495,0.207331448804846
2002,Turquie,TUR,69.38,76.011,21.0341,16.6399,24.8,28.1,3583.19745897158,41.4,166.355,75.16,9.453,10.714,3.24191657732253,19.531,21884281,21479286,5.06227875,14.2,26.9,,,9.63189413317108,10.0832254161972,9.59024140991981,9.99698970919474,9.3379326305103,9.73441002940457,9.53031505991631,9.8438721798421,9.63090989208433,9.83133981936443,8.6098503986506,8.74740200380862,7.75080268081505,7.94059120638417,7.04729202019573,7.24605046149007,6.05042208662167,6.20816164630551,5.20857836367238,5.25854875889317,4.20861938120808,4.12789671814452,3.39629390235831,3.17512846746025,2.92245897040472,2.61193250290408,2.46385056266082,2.11250605885431,2.04237815537281,1.53739841233702,1.33417699423199,0.920096505709136,1.24398335820602,0.624450103706025
2002,États-Unis,USA,74.4,79.6,23.2099,19.9845,6.2,7.6,37997.7424300242,40.4,144.378,83.72,5.609,5.926,19.9111727323552,14,97577318,95133322,13.99534702,14,20.5,,,6.55605910413374,6.93974955241168,6.59498513158234,7.02489721727132,7.06929910690271,7.59451474329371,6.8704481752953,7.45831154126814,6.80918135127843,7.40612966313261,6.39143114789438,6.92735209667724,6.97156085020636,7.4703289970175,7.45604554375353,7.86052208768826,7.90727108446585,8.19760168735684,7.41538761521096,7.44278022390559,6.50057971915964,6.42904498260155,5.33274311733099,5.20852845909372,4.13918402527967,3.81996228319779,3.49590073492646,3.14373042034754,3.24733776331622,2.69479703705221,2.9263928281016,2.10844585270065,4.31619270116181,2.27330315498367
2003,Afrique du Sud,ZAF,51.993,56.266,18.6059,15.6566,45,52.1,4062.21755993786,,539.364,436.031,25.89,19.813,8.11521599803779,21.388,14241482,16174793,7.04098177,19.8,28.3,18.4,15.5,9.35711342833746,10.6377058620233,10.1653656389268,11.4913824374292,10.9050615598739,12.3013521327806,11.4161472519082,12.828056930467,9.68050567632767,10.5513069307051,8.58111813640624,8.26701603896873,7.68336685831789,6.99065353502735,6.71581485324185,5.76250080818455,5.97241909404804,5.34091842481608,4.62973420787349,4.18113140297462,3.71092594723538,3.37243835791441,2.75827765460736,2.3966382811769,2.54952525896702,1.94117706118219,2.14886369087042,1.39481184901113,1.75573766347122,1.19154964832396,1.00144520131964,0.700578075907116,0.968577878267406,0.650782223107751
2003,Allemagne,DEU,75.6,81.3,23.909,19.7533,3.7,4.5,30711.1022511331,29.8,119.369,60.737,9.282,10.181,10.641365099471,8.6,27982967,27536437,10.40202236,10.5,19.6,,,4.42953258011731,4.92237961976128,4.63799116413935,5.14822117151873,5.18741196074897,5.74277226079063,5.40198898024458,5.96899794363493,5.76615569743362,6.14945697252602,5.53803579740254,5.95917194550784,6.7526259007181,7.33912095842483,8.23409034480871,9.04210920048507,7.95594944720386,8.66710341662205,6.94710626767524,7.44799396861642,6.4671435922668,6.77933310689202,5.26030058125018,5.51393023233524,6.66975063650767,6.80114474567357,5.94285369405642,5.68217464340936,4.65748403931139,3.95771134648406,4.33528281459704,2.66378767715982,5.81629650151822,2.21459079015815
2003,Brésil,BRA,67.558,74.337,20.1474,17.2464,21.1,26.6,3090.6070097455,57.6,221.926,112.573,14.28,8.948,1.91813943107745,17.819,59511126,60304918,8.18899441,16.1,23.5,0.24,0.3,8.92849216436047,9.40917844592567,9.25043454096604,9.71792430735574,9.30783281954189,9.73901445205987,9.74139733841715,10.1244180748152,9.54186582864312,9.78738968557593,8.57588264311817,8.69192106711826,7.7152409070982,7.75485557961936,7.28878241786714,7.27790903627461,6.70627756175968,6.64758393302726,5.70262835288024,5.59023221155271,4.67331512339056,4.50250099739716,3.51648954398731,3.37315738695372,2.81225244358237,2.64680813970247,2.29973802312827,1.93794587245546,1.81494217361226,1.35991491153617,1.18670859905527,0.825261389962594,0.937719518591878,0.613984508667826
2003,Canada,CAN,77.32,82.23,24.779,21.1041,4.8,5.7,28301.8645937428,33.8,96.936,58.315,7.157,7.934,18.1301922122935,10.6,10956255,10832325,9.01090145,10.8,16.2,0.14,0.2,5.23153742217702,5.59982960887558,5.96572544346398,6.37539392881434,6.52761479692071,6.98480597766457,6.49146326111066,7.00405677603215,6.66768643708968,7.10543416875309,6.50092751906507,6.78702875372417,6.87301508508106,7.15053341229373,7.77113924176698,8.05397033607956,8.4859070165444,8.74220857066975,7.91144118614135,7.99584383125889,6.87323605262949,6.89000403879974,5.80298440015791,5.80785046416078,4.46076215442115,4.36093991452354,3.7394244853518,3.51756345257489,3.47723559637819,3.07975679951546,3.01245058768809,2.28968463153157,4.20744931401247,2.25509533472817
2003,Chine,CHN,70.931,76.022,21.3736,18.0785,22,24.8,1306.97245408557,,141.796,80.443,3.979,5.073,3.71846041601987,12.41,462496080,444246917,4.41762781,18.9,27.8,,,5.94313681711461,6.63976069360947,6.53021864074685,7.17372369522004,8.59656562963191,9.16018574161222,8.82397155356234,9.13284850961748,7.79193933435286,7.91694776587718,7.89291256640668,7.94150836541578,9.95316432707772,9.9258496607161,9.48216898152456,9.38758545577218,6.43102779208862,6.32183544609908,7.02504211618461,6.81528464299015,5.94983452109543,5.6938309668503,3.97350796655144,3.93512533009446,3.20325889428433,3.16373418146248,2.90608989488933,2.72405811234336,2.28647698694414,1.96899885555163,1.62869550900975,1.23647345762458,1.58198846853482,0.862249119143544
2003,Chili,CHL,74.978,80.758,23.95,20.3711,7.2,8.7,4773.40177520754,51.5,130.67,66.688,12.037,8.55,3.37723791294867,14.789,5290424,5283604,7.25047779,11.8,16.5,0.23,0.2,7.52562288731293,7.9361345050251,8.30950521098441,8.77625765173432,8.76388656456411,9.260275938919,8.34149812760121,8.75313925549479,7.86734621922435,8.19999790460126,7.75339705928361,8.00874571752883,7.76180808024126,7.93668031248042,7.57820573493825,7.64185645552513,7.06857235365072,7.05858276890883,6.26848872761799,6.20962005088306,5.35333240305165,5.26256883212324,4.2143311878919,4.08619692469495,3.38784750862455,3.22313731756464,2.95063581111044,2.67714165278151,2.65656665476502,2.23696989784053,2.12791381354076,1.6302578588902,2.07104165559681,1.1024369550042
2003,Corée du Sud,KOR,73.8,80.8,23.6968,18.5549,4.6,5.3,14672.8057539465,,141.081,57.294,3.031,3.561,10.3460575002302,10.2,17704559,16619658,4.63368225,9.6,20.8,,,5.76773342934406,6.20600060385793,6.80189650800491,7.49542265699222,6.61657657933808,7.33470834252477,6.59312770750593,7.2030474140773,8.27932569167142,8.94173588469707,8.00839720328199,8.30633911688524,9.15103814599533,9.31343715181197,8.51534060441549,8.69051100393383,8.96695892109259,9.1556830871351,7.31576252097095,7.47331161410035,5.28320641127016,5.33604223025467,4.40860255907387,4.2961935935653,4.26457359512354,3.80263283873216,3.67524789336336,2.9558321235325,2.76211997463727,1.785185448502,1.85018982874918,1.00042611908073,1.73990242616187,0.703490770316861
2003,Côte d'Ivoire,CIV,50.579,52.355,14.7482,13.8781,75.4,94.2,1111.17135087887,,443.222,445.008,5.871,5.76,0.304007070753864,42.802,4952212,4882199,3.95147705,17.1,26.3,3.5,5.7,18.2286273199942,18.2158270594544,15.0943335790617,14.9600117498725,13.0431225641036,12.9233290104341,11.0848591322431,10.9694024845191,9.50342697282046,9.24392892451754,8.36764541943693,8.16475041387218,6.53437629682777,6.50723639178328,5.05794796878209,4.9765301920647,3.82383657860477,3.80144923076811,2.644650431024,2.83626031048965,1.7731349086306,2.05380668950311,1.33255149753464,1.65989336084828,1.15022174622679,1.35343244606906,0.939237401338695,1.01536849787762,0.669641626444603,0.672998831624921,0.417132537918502,0.386598293738169,0.3352540190076,0.259176112563445
2003,Espagne,ESP,76.4,83,25.3106,20.6875,3.7,4.4,21522.0170990262,31.8,113.835,47.562,15.698,8.281,8.05286713681221,10.4,14626960,14330987,7.56327105,7.8,18.3,0.14,0.5,4.67663017122007,5.09414950562133,4.40324847395513,4.7933140648443,4.84828828463201,5.2935466063718,5.41069023527491,5.92728888506942,6.9524026147777,7.59921240104857,8.20676955590323,9.03090394571149,8.05285799535485,8.77048993647593,8.10728369167772,8.62767184670714,7.52264121707671,7.79107917598687,6.51943166461762,6.70854764152275,5.87983765274608,5.96930432718427,5.63707982036254,5.57288321788626,4.60777280483585,4.4427129926129,5.00222995941967,4.51174536056292,4.91002247518338,4.11988641945769,4.01406362772759,2.96376273867172,5.24874975523494,2.78350093426465
2003,France,FRA,75.7,82.7,25.6295,20.7637,3.2,4,29479.5222101175,31.4,134.868,60.006,9.135,7.589,6.50351073106917,12.8,20082397,20397869,10.08283424,8.5,18.5,0.16,0.2,5.93568554046714,6.63069968690362,5.78814582102033,6.4591397248442,5.96481757681086,6.66134504192712,6.14807969131379,6.78829272005473,6.21955961297236,6.70811497087944,6.1809404622331,6.64933188606887,6.96038332094068,7.27723546889789,7.07276275007253,7.32546478137195,7.07190681785304,7.32459662656449,6.94489509967786,7.1268985789614,6.89457395023626,7.12952343058083,5.75887804915673,5.94858994500044,4.3153339889838,4.30540564830692,4.51098316734237,4.13096429573192,4.59129547912411,3.78028242044279,4.08710668896498,2.91201888126276,5.55465198283006,2.84209589220066
2003,Inde,IND,62.882,65.376,18.0106,16.074,61.7,59.4,544.143133545002,,240.403,172.067,7.735,7.658,0.968644599081604,25.783,353133351,328525527,4.07877731,19.1,25.3,,,11.8749342708308,12.1681091140638,11.2503523784802,11.5528051843791,10.8737963437793,11.033728177975,10.2506514435329,10.4140875919402,9.13687634222623,9.31161976354954,8.09045303301424,8.19602627463586,7.18150886427087,7.22139960037517,6.37706973757749,6.40274251057882,5.65331665069302,5.69757849596337,4.90662447571264,4.94123091241263,3.96239607443963,3.93682298596185,2.95663138533472,2.78302950531635,2.43845370239095,2.20917591799254,1.98732603392305,1.71142023564967,1.40985271326318,1.18577174591955,0.888083106672954,0.717849666807174,0.761673443857873,0.516602316479369
2003,Indonésie,IDN,65.438,68.827,17.6871,15.4932,32.5,39.5,1043.2105838671,29.3,215.008,171.966,8.302,5.703,1.57139226933304,20.834,73169709,73034410,2.24837184,24.9,27.6,0.33,0.1,9.76039369734307,10.2422308628279,9.77263148123022,10.2424250093932,9.4476622594371,9.91454514817428,9.4770756146532,9.89253921123437,9.48411903323957,9.77200300590301,8.86441000500416,8.9960452832236,8.25038845264218,8.28765810062914,7.39048780350911,7.36969103059047,6.28227903145065,6.22929848529554,5.05860799562535,4.96140040488424,3.84149929490088,3.69414859317653,3.386822392797,3.02979456079781,3.03032572113746,2.63339248671852,2.47712381209128,2.07931148713144,1.75526962368492,1.40288933971573,1.02449000027885,0.785661504887208,0.696413780974983,0.466965485417055
2003,Iran,IRN,68.392,72.698,19.614,17.446,25.4,27.4,2208.99636553529,,182.869,114.064,18.943,9.894,5.89775618029779,15.878,23412332,22486106,4.95589161,14.4,21,,,7.5460893626012,7.64746900624122,8.4847466583439,8.55956973060987,12.5824579043048,12.5750943690876,13.9982730190812,13.6992239786055,11.9931811559448,11.834797092695,8.35202363658008,8.56063097064781,6.8090249173802,6.97219380672058,6.05493315092883,6.24147490195238,5.57959620674996,5.79049085101526,4.7887812488818,4.99624362559583,3.86630507705247,4.04412799345417,2.7307968846884,2.74855297915786,2.24133450013064,2.17327208388603,1.93189062647148,1.76944232208372,1.4504161673721,1.22507201215422,0.941125002054576,0.72228913572196,0.649024481433522,0.440055140371051
2003,Japon,JPN,78.36,85.33,27.4057,21.9433,2.7,3.1,35387.0374203599,,95.879,44.965,4.885,5.501,9.99633019621353,8.9,43270667,42246220,7.48654842,6.9,14.2,,,4.39758252397134,4.80643526011711,4.44330063656131,4.84196602187392,4.51314835156607,4.91474686583075,5.13503950567306,5.61442655308285,5.72038341218697,6.18361571988717,6.96707620218481,7.40336272762565,7.31876275250065,7.83431486248614,6.23054423346675,6.79019133428844,5.89636059105467,6.41956453967296,6.00279480129159,6.42712524334744,7.56746041964099,7.94262168344901,7.3696807924871,7.59036354703814,6.79022941876509,6.7822725717647,5.91751891632313,5.60189768319258,5.32193984118805,4.64279120158657,4.41994444350472,3.35087420307285,5.98823315763371,2.85342998168374
2003,Maroc,MAR,66.349,69.638,17.9328,16.1415,36.2,44,1941.87255859375,,200.979,155.81,13.004,11.56,1.28804117084015,21.589,9260727,9375008,4.08037519,23.4,23.8,0.1,0.1,10.2375849649435,10.797075895974,10.3949263836973,10.9949093944127,10.8919373824151,11.4615479593284,10.875485597658,10.9906298203081,9.94518539741759,9.78144305959312,8.73875740933161,8.36701856483287,7.52850855876592,7.23342302256655,6.82238600193577,6.45705912044752,6.00103302536163,5.92533129745474,4.84046557599893,5.05777980611408,3.6415264783732,3.76159748588658,2.83943064869686,2.59633107499097,2.44832037262817,2.19282885471358,1.90559827336413,1.82004461599105,1.46392015599715,1.37849425457917,0.905034959363345,0.78795006615831,0.519898814051835,0.396535706648428
2003,Mexique,MEX,71.042,75.548,20.8519,19.4189,18.6,22.9,7434.07465031562,,184.479,106.088,4.466,2.922,4.08524049895262,22.832,30465194,32951465,5.53978777,16.1,18.3,0.27,0.2,10.7101434143635,11.6021543359817,10.5762854169015,11.4071224348579,10.5237897222277,11.2352991449753,9.91654458589874,10.2477481207166,9.33232139724212,9.01635202065647,8.63944691013455,8.11719860336177,7.85035039597883,7.43899494450108,6.89308874262618,6.57692259225478,5.89608795180881,5.66681284063684,4.75536979719683,4.60349840648293,3.78316114336927,3.67503659595684,3.02803974186959,2.94027593352946,2.42470211347134,2.3175312578022,1.94521228013532,1.82329674528344,1.45460421593069,1.34990274015475,1.01867185446608,0.935810789675907,1.25218031637894,1.04604249317196
2003,Nigeria,NGA,48.173,49.063,14.6525,14.3486,81.2,96.6,763.388745367223,40.1,400.042,384.339,3.576,3.713,0.784874816260829,43.71,36418710,36483226,5.05360985,18.5,22.1,2,2.2,17.6466545705394,17.9790352984342,13.9510903433764,14.2563584377187,11.7923583789235,12.0630576085384,10.3612169094326,10.5416679487685,9.21143453131691,9.33341857358752,7.70351421009672,7.74315744159874,6.11967818935362,6.11455054116583,5.01553022949944,4.96629808487357,4.20945798591274,4.08644349450251,3.52803004132495,3.355289961106,2.89797501420141,2.6836002924129,2.41408091501858,2.29027674815247,1.91294132734581,1.7821519239142,1.41227647338655,1.27821673127673,0.938362754461476,0.821968827499606,0.539508897702112,0.450101803545262,0.345889228107706,0.254406282904885
2003,Pérou,PER,69.348,73.331,20.0044,17.5414,21.7,26.4,2129.44114197634,53.1,173.899,129.006,4.065,4.215,0.998894508400685,22.33,8552532,8553122,4.58703804,9.9,9.2,0.35,0.4,10.7624521140982,11.085823085946,10.8473146541074,11.082938231317,10.9020180512494,11.0977896222115,10.340529191991,10.5047692040284,9.44446778937078,9.55768626985111,8.593630573526,8.69262804175706,7.56512172123284,7.63356424477148,6.4586000571876,6.49039806722703,5.52773796731372,5.47031781397371,4.72186707466738,4.56899439324702,3.96799019566361,3.7660781780402,3.09788584916964,2.9293110713771,2.41002204588308,2.30045981759466,1.95586254476702,1.85933767357359,1.45033734548478,1.33739616423648,0.961039392147996,0.846496704207421,0.993123432139513,0.776011416640262
2003,Royaume-Uni,GBR,76.3,80.7,23.2386,19.9991,4.8,5.8,34442.6875402308,34.9,103.807,64.551,4.068,5.433,9.39563731147034,11.7,19311836,19837965,8.07831287,12,18.6,,,5.47806294856277,6.08448694707993,5.8562225497265,6.51064425645025,6.15877201610497,6.80722537157791,6.09984238066168,6.71688758411486,6.22267003419828,6.59641311763506,6.19676486104868,6.62123945199032,7.38761920013266,7.52131276811908,7.61684762949132,7.55788654131249,7.18394152395708,7.24800806167775,6.5843572358169,6.62105538756571,6.22167668282421,6.36696563087135,6.24199730283154,6.40189658606939,4.93548337274494,4.98235733888944,4.46605575286198,4.4193472697053,4.11596361179958,3.70581722712277,3.65462587151951,2.89882202208704,5.5790970257174,2.93963443773135
2003,Russie,RUS,58.53,71.85,18.3099,12.735,11.1,14.5,2975.123046875,40,478.384,170.618,7.952,8.458,12.0100552913682,10.2,49366957,53139371,5.16368914,24.9,52.6,,,4.13703467568621,4.99418846797081,4.31968351517638,5.19074421098722,6.18884495390599,7.41893521621887,8.10745169310715,9.58910042553552,7.4269027728362,8.63546465822595,6.94364490628207,7.9890522371055,6.44158434005854,7.49237983608934,6.56217939482021,7.32472241456455,8.30266795732175,8.93030564101204,8.02949247197209,8.25820082896626,7.2434474984653,7.00523017619908,4.27065009314034,3.84232362546464,5.39567037751174,4.25912407212865,5.29437907702713,3.80978390915376,4.70313207374749,2.84085310468144,3.86470860941539,1.68274292375194,2.76852558952603,0.736848251944438
2003,Sénégal,SEN,57.722,61.209,16.391,14.8872,54.8,68.4,817.888034221442,,283.13,216.248,3.026,2.673,0.423778137771453,38.675,2794805,2934024,4.29703569,23,25.1,0.65,0.7,16.1847044793381,16.9657954154084,13.7231587033344,14.2938222365638,12.4261650980978,12.8785099383309,11.2836066454383,11.5975508376275,9.70062099313754,9.83963646916359,7.89154323571544,7.84065693774622,6.19136524968583,6.0478392574056,4.90550210589621,4.67501343107016,3.95360808926556,3.62110528476371,3.25143998041481,2.90015735765308,2.73335754147272,2.47861676361874,2.29269077891946,2.09964763331276,1.86421408300062,1.68546355441692,1.49542540798716,1.34116164756853,1.06859801057744,0.925419385106768,0.64033323569609,0.524494031826419,0.393666362022497,0.285109818416842
2003,Suède,SWE,77.9,82.4,24.5861,21.0528,2.9,3.5,37292.4214343004,25.3,82.312,52.088,5.009,6.054,6.65932965098347,11.1,2954321,2860797,8.31724644,10,14.6,,0.1,5.03183019325929,5.413220826276,5.55127638715557,5.93464510684561,6.70521420202234,7.21845787639361,5.83492534986118,6.28668227645369,5.625901643514,5.953114071379,6.10723897057401,6.45068307561108,6.63283389632199,6.99695425477503,7.18059079802466,7.67966364173048,6.40787435796347,6.80025245801184,6.38815639233112,6.69000209254833,6.59719115754854,6.84112307080172,7.06836538286085,7.33348605818546,5.43271423934602,5.55069573006329,4.45629340952158,4.25052119327766,4.23119010584998,3.65434211666503,4.03621116470363,3.12731742403131,6.7121923491418,3.81883872695084
