Années;Pays;Cancer_thyroïde;Cancer_Estomac;Cancer_Utérus;Cancer_Foie;Cancer_Sein;Cancer_Testicule;VIH/SIDA
2010;Inde;14.967400135525454;153.9308289557584;9.938007024726954;53.393153770250095;133.04026931604085;5.88548369574562;529.574106007504
2011;Inde;14.881228146860009;148.9838850278399;9.831796287306428;53.729468204928544;135.1367831978348;5.874106432258621;486.1312574593164
2012;Inde;14.976198370850692;144.87990569064507;9.98839805070529;53.63176842194262;139.2642115205616;5.777105382662551;441.85450431816486
2013;Inde;15.207568800909826;142.88206370937846;10.181086714344127;53.9933263283987;147.1597029949925;5.543872687136906;397.35003522096866
2014;Inde;15.349109245948547;138.10878551728888;10.783437530608792;52.41952591512394;158.9396074075641;5.422770635055173;356.9321619292957
2015;Inde;15.802740923076511;138.9621072132088;11.30278597568079;53.23153600215932;168.79866060903666;5.403158980209053;331.089383836484
2016;Inde;16.263881739969598;141.8982360117905;11.772657664468133;55.15491374667862;175.80510227482787;5.44597964679212;312.81926707609284
2017;Inde;16.67078358975639;145.07627018182075;12.189259743355372;57.28896823610418;180.8754818929324;5.478075239807699;287.8444248301141
2018;Inde;16.894964373348458;143.6505984062236;12.388591228407051;57.84378037642009;184.39220759365384;5.456050890460521;260.9701042504206
2019;Inde;17.086553824896082;143.5611913393135;12.62073223097584;58.538844721607106;188.8938208073047;5.485502038552819;240.9113017604003
2020;Inde;17.538722024724382;148.07793119528563;13.128641478813304;61.63154449888934;198.07902328931263;5.748235555767719;216.6347281878624
2021;Inde;19.250674206854622;166.0275000283755;14.258425283229233;71.07032590947487;215.7597215654496;6.951865308665302;189.51908698263816
2000;Indonésie;13.227877419749085;130.15065282037222;21.14853896650014;82.75936982230508;161.65856490242217;4.670548479301247;34.96528139742936
2001;Indonésie;13.394744710370723;130.6437235370041;21.30372916288365;84.26701504887531;162.1808635973063;4.759208550542145;38.92621872245574
2002;Indonésie;13.686263823170965;132.04208836719542;21.696857707177553;86.22738225068497;164.85921583131469;4.855569894268237;43.346842038360094
2003;Indonésie;14.141811329655631;133.53063617326976;22.13076484934236;89.35016524450062;169.4015121466311;5.022009014179775;48.569251107269984
2004;Indonésie;15.852651333924506;143.9789461355649;24.995949850783116;97.69516248902796;192.1004790463424;5.285860696210751;54.679280913914646
2005;Indonésie;15.257453147883234;138.58770527145785;23.549526808471697;96.83883163821316;183.637222920094;5.449562428197636;60.04002461143008
2006;Indonésie;15.887906460749251;141.79202594361223;24.440913499291433;101.1931077017709;191.75687179485163;5.698051600256115;66.44744046609036
2007;Indonésie;16.623913752362935;145.86295055854112;25.6408460953223;106.0752390680781;202.5263731827756;5.996654425867675;73.94688366891893
2008;Indonésie;17.45197029478479;150.45346600843445;27.075160662922062;110.98590072855468;215.52272012769404;6.279798346291697;82.27992334559606
2009;Indonésie;18.24915385132889;154.77960273787855;28.479582581789508;115.54535362792136;228.4866725923508;6.503615843067653;90.50749402036554
2010;Indonésie;19.0936614634014;158.82465462125143;29.928262586112663;119.99978070398204;241.5463670057228;6.729928782754986;99.44310684803212
2011;Indonésie;20.009365384181116;163.33071358064774;31.35848575938493;124.86489570847328;254.38460224037436;6.984515703272127;109.88146799089056
2012;Indonésie;20.622104359212763;164.96110780739164;32.32103277174401;127.21675917479044;262.7505675887338;7.130755271297806;118.95706124201698
2013;Indonésie;21.155427714596534;165.87245583475436;33.12818863899903;128.78792278578229;269.7340871536348;7.173969199367098;128.26881702155688
2014;Indonésie;21.735250464310543;167.36538674978175;33.99604416301312;130.50602907712252;277.6061221731704;7.199763365159066;138.34312135043086
2015;Indonésie;22.374324133089303;169.04903746652718;35.008229912168744;131.93259246478067;286.5832716077216;7.196989404179938;138.21738505686915
2016;Indonésie;23.0937096488189;171.5254954138563;36.15151814435261;134.10419389471065;296.60559506452;7.23690351075108;139.4167440946836
2017;Indonésie;23.84693629709373;174.8237074751224;37.336202977606774;137.2067736499201;307.3250462953484;7.284346562260515;142.20615198107149
2018;Indonésie;24.58746782894574;178.03958102941274;38.58143443065048;140.47315891391685;319.3850695331425;7.311498931558807;138.80736520226577
2019;Indonésie;25.2699254721057;180.86632004411575;39.75409626404577;143.80118193700176;331.0517444024398;7.337940304478232;136.2384434463757
2020;Indonésie;26.682024991190165;190.0044334940372;41.96224058533504;152.887603534006;352.3339963360342;7.492762558328699;129.09474991464205
2021;Indonésie;29.390730383231617;209.60947176276997;46.32009561456206;170.31431891430435;395.05100762000706;7.764246224734218;118.11638105530068
2000;Iran;9.057180234323354;302.1816093571326;8.27973701207853;86.32440889330859;88.74277347347206;4.449056054515021;11.399808500749696
2001;Iran;9.065057847210468;302.24961047896636;8.429019613455523;86.15055625319715;92.06101223305896;4.486982704665165;12.469177838038336
2002;Iran;9.04956396553396;301.5046453357414;8.543947857062841;85.01831091891063;95.43653451318228;4.528405374736928;13.779687811456084
2003;Iran;9.502362369498169;312.2778740959896;9.22273105605044;85.12629909058967;105.38812430023228;4.649230845148875;15.34015817683325
2004;Iran;9.082297006782095;297.45635524391787;8.817524378448118;79.22815903567351;104.00265582744991;4.641406240835767;16.892841412029522
2005;Iran;9.115353899739471;293.64251947751166;8.933353154270424;77.12701491497704;108.75730869918954;4.809642605476508;18.65040632333322
2006;Iran;9.302821899601565;290.9747378184716;9.049964354352936;75.57892240013736;113.59310016089552;4.976797465210126;20.53498706713207
2007;Iran;9.52045690952369;288.7711092320092;9.406707632423124;74.69120904873675;118.70409754704318;5.0938716759337686;22.72986906158742
2008;Iran;9.753598848227847;286.882096668101;9.794280668032448;74.48761344433399;123.66682564887029;5.235719363588123;25.187536300345503
2009;Iran;10.058359007474271;286.38375109590277;10.277347304562715;74.99153414357946;129.4846361822962;5.397970600009222;27.938277540863904
2010;Iran;10.286108005957365;285.0524791621657;10.734321743774377;75.79450983032534;135.08253287003495;5.476531424149374;30.825086035296444
2011;Iran;10.59108339233211;283.52050691714;11.155796275135389;76.70495442162282;140.43898461341013;5.659722584026241;33.58746669876924
2012;Iran;10.901252595472217;280.7704238117887;11.585440441888748;77.19579473323904;144.0822791714993;5.836969533399829;36.772906328872466
2013;Iran;11.294993632969591;282.1069594503706;12.41057920587855;79.18093143478376;148.70066656917444;6.035428698212364;39.85139002629373
2014;Iran;11.796184179315263;284.7278789049394;13.094593078569863;79.57401491036264;154.051198912319;6.157562721120999;42.55992915015078
2015;Iran;12.444309462990462;289.9325065480966;13.74184623537715;80.46567677175382;160.80262836385972;6.254740210697201;44.496220002212745
2016;Iran;12.942413989410149;296.4358560202662;14.443733961024964;79.23682211346946;168.52119560265916;6.337368459436599;43.867644491739846
2017;Iran;13.328857303403732;301.6217719160297;14.944020322104352;73.65495545842201;175.24184532591983;6.414178704158753;43.1234298018963
2018;Iran;13.374937332215282;301.41303514265786;14.970636093832486;78.04047071842209;177.71447880943848;6.332948722831792;41.69689898931595
2019;Iran;13.617195223280875;305.8883867257725;15.255772259875648;81.48510097941147;182.8349783484912;6.24642118414011;41.25616628227047
2020;Iran;13.55661171975741;305.38408730558734;14.943394237048295;83.78994397520242;182.70761666389632;6.421681892898488;33.628366762784715
2021;Iran;12.792957008583375;285.1918991336037;13.9360513560355;80.46890413306923;171.90427173919443;6.080612114058006;33.64152254094943
2000;Japon;24.512641950219667;961.55205248787;39.566050539131226;656.1843579132795;262.72851402788643;7.208607924572655;6.582476645509515
2001;Japon;24.618420284590375;937.093614682022;40.281919257709305;645.9779927734895;269.0470218271624;6.348047317620896;6.788640869519157
2002;Japon;25.053840508002864;917.9471980329442;40.67040065041041;635.2353019294872;268.2606950607596;6.148373184129582;7.001099251293113
2003;Japon;25.800189258839595;914.4369188038776;41.72080846674191;624.6133037573447;272.67028885310486;5.967869979802401;7.267123191139568
2004;Japon;25.96352348852041;912.0329396153228;42.90813556314422;614.6336458777215;281.95951182681944;6.154481135346933;7.422172425237875
2005;Japon;26.87125895947259;909.826427320904;43.61651646404433;605.9651782671735;287.19895727077886;5.633109782175424;7.6237518482576
2006;Japon;27.160214281742793;889.7420662137794;43.94431355741794;582.5847464701701;290.04465289298196;5.591579687401312;7.727576491424404
2007;Japon;27.347517004723105;882.2899089638116;45.1861806890843;571.4643385348597;293.6593810580102;5.816053387131899;7.88312951583847
2008;Japon;26.99272265399315;876.0679320925154;46.02303147240923;561.880795805699;299.8343980192954;5.357349805344352;7.916292996621476
2009;Japon;27.147196803414257;856.350098267741;45.086783247665025;535.6186131562415;299.281741460747;5.367153198585213;8.028103816557625
2010;Japon;28.272748311963195;860.8848581621045;48.247828964218954;528.8256426279486;309.9387095601203;4.603054352820835;8.095897446792968
2011;Japon;28.462514996272727;853.5667108507195;50.527225997080734;509.1317113001073;313.33817290123847;4.840451274689459;8.051871157610277
2012;Japon;28.77584112807727;842.2496669994745;51.67645982790614;488.84274895073384;311.22018522983734;4.681202156201261;8.074744388433567
2013;Japon;29.211588764305084;827.8454093986691;52.53855348922294;471.6033035350917;318.06116636610386;4.36419116542694;8.149604747001167
2014;Japon;29.13522255652293;808.9978519824141;54.7669866901837;454.8372737055342;320.45955105427515;4.494296680962055;8.21864670679756
2015;Japon;28.87725045636124;789.9345702790766;56.30669219451365;442.05793126280224;325.68919405352455;4.324370470950597;8.365029606262821
2016;Japon;28.69387235297779;767.6575402524963;57.0867253540354;426.7943183446979;331.43089811380077;4.297651378269337;8.550761883787244
2017;Japon;28.787983295215675;761.0238004604956;59.52707002537924;410.487270528376;338.78010426630823;4.085009264513037;8.534999196029718
2018;Japon;29.787562490667153;744.5212087416032;60.94474096355312;393.68101851712584;343.4878447031382;4.05108251101229;8.551764300865333
2019;Japon;30.59982592355964;728.6461610980688;61.84478299460947;383.3016074993711;345.93688970494924;4.098843904291557;8.553587015788974
2020;Japon;30.272579472273428;703.6508390324684;61.89961687490893;371.2506167252028;340.4504222007391;4.0321317794592;8.442404912645289
2021;Japon;30.839584911827796;672.8445614025973;63.563475045947726;361.663665828522;342.1621554136226;3.4428039329329017;8.280466307929627
2000;La Chine;11.19567078703688;1002.8620066579552;42.64377176095183;299.61593253751306;186.30527677867036;4.974436455014264;36.753840391908696
2001;La Chine;11.042641447099085;1003.8806163246808;42.833141950451434;301.54327885603436;187.125605121485;4.758554549077684;42.62990665229407
2002;La Chine;10.735977614766558;991.7225403199878;42.21074427840718;294.54149635234523;184.6363764956799;4.49592710206268;47.08005116666817
2003;La Chine;10.601111517082122;977.2709460664524;41.581847310789584;284.9088863656275;182.38222184681453;4.227657655469533;50.35919829799354
2004;La Chine;10.413176644318536;954.6813147182014;40.72998870062595;274.88627427251447;179.2236260818615;3.988898427075879;56.80418314748854
2005;La Chine;10.374043731504075;922.62919979261;40.21523344026396;275.4210440375074;178.60276404538774;3.779033401655228;62.74486992467171
2006;La Chine;10.481926956324028;892.8980383037896;39.556346131778135;282.1136859708531;177.8481796738196;3.5204575413943493;59.66710477381204
2007;La Chine;10.626341944908768;871.1702504065618;39.32255620076472;289.938454119667;178.07507070696332;3.2986674413829387;59.016464263444895
2008;La Chine;10.724174999875386;834.1805738347642;38.54831087465814;296.32270461545414;176.43123541127665;3.046175492168625;62.75249914842997
2009;La Chine;10.78107165087198;803.9615697781971;37.64758949104091;292.31249440616284;175.5313894047425;2.8618771649762373;61.60063029940126
2010;La Chine;10.75212515383945;763.5109360938242;35.97187219171342;284.935014339995;174.74145480343003;2.6924498218445283;61.85808461949831
2011;La Chine;10.646412866306308;721.0656108766314;33.6539467827218;275.99163773816497;170.804775999857;2.560223191475158;61.2936287565384
2012;La Chine;10.587573499981213;695.3063972307951;31.226518720819897;275.9117204728325;165.77663866893332;2.468861967251104;57.26649357980941
2013;La Chine;10.32304095415979;655.0701842107482;28.59446020356814;276.00907839721555;161.68639963989756;2.3452869375057976;60.02097349717403
2014;La Chine;10.355838177620432;644.2128932747833;26.687829182888084;285.7764010867383;162.1827404923135;2.2868348024680385;72.02803040388177
2015;La Chine;10.521509025140956;645.8750352984525;25.657175625507943;295.60079050293035;162.51224324340657;2.285792744599152;83.98579305153596
2016;La Chine;10.899964841431665;660.91533942352;25.397043106116545;304.9810872877492;164.7718047922307;2.3312721888110537;93.40694679811676
2017;La Chine;11.080032228659457;655.8083526956303;25.193899117159944;302.92607518123987;167.35097218473268;2.353649455140752;98.94480765666232
2018;La Chine;10.84651866735588;624.6009925165228;24.380393708786233;286.258972589736;165.0133114271114;2.3219063167710465;101.28003709123875
2019;La Chine;10.368274409310631;580.337337852321;23.318871482291684;264.43010246107224;160.1063187571308;2.2495444481517306;101.34646929499276
2020;La Chine;10.143670361348557;554.2496383167382;22.811287605428692;250.9109761171198;157.70070335570583;2.2132233348351633;101.17375893481666
2021;La Chine;11.01298698119176;596.9297485780979;24.47588696564514;265.5332983537155;167.67039135838627;2.3645483455798777;99.19639931568472
2000;Maroc;11.446242943839882;48.76867234664361;7.422429271464713;80.70869512045672;139.02964993904138;1.252309007589833;112.22394548328435
2001;Maroc;11.681055559603074;49.22084977808086;7.609575098469572;81.71852743514347;145.01412881057593;1.2444167903674954;123.07573231417084
2002;Maroc;11.851382473349354;49.579087387255;7.744795664940613;82.50673506414618;149.74988633323184;1.2483681988534738;133.32274057045012
2003;Maroc;12.23027185713642;50.39285414523896;8.066419293188924;84.10557675679078;159.15496653212236;1.2569225814550478;136.11479838421167
2004;Maroc;12.59687118638618;51.03936955573668;8.327179744749188;85.91397878456827;168.12871260118212;1.274874482088544;134.61725664312257
2005;Maroc;12.89352749902378;51.49948085766293;8.55496376278961;87.82782578844468;176.22170748856706;1.2966157873516606;135.79279042126865
2006;Maroc;13.258026249732916;52.02943198613977;8.836628811324154;90.31881867482517;184.76580794067175;1.323637397816445;138.95231376159788
2007;Maroc;13.651946275342448;52.65622903508997;9.167981042783866;93.24080821505336;194.39421701427608;1.3559179906446697;142.42736405113249
2008;Maroc;14.046217316942736;53.29730068284183;9.53686485033866;96.21090390796716;204.7453443220089;1.391002948291863;141.44582339596036
2009;Maroc;14.499416888334048;54.011484209903145;9.969779644076947;99.89919931517632;215.6672389186113;1.4265856828487151;139.698544051431
2010;Maroc;14.978594207442445;54.72066179929606;10.387859240031265;103.48342349438916;226.76362471059767;1.4586299897422297;146.80412735052838
2011;Maroc;15.644238116824845;56.000149336789725;10.919030822593342;108.75252618419564;239.86277226946063;1.5083880969696146;157.57528654207147
2012;Maroc;16.372156778649565;57.41869657507413;11.448543998327864;115.18977080568098;253.48628870126817;1.5641384596470955;157.72097532383006
2013;Maroc;17.350325797668102;59.551935553601595;12.073758965474251;123.89635678667982;270.9607842290967;1.6720359189909877;151.27128055478298
2014;Maroc;18.133791643464832;61.01471964309791;12.583971447262856;131.50153404263077;286.4654381304272;1.7247415508690995;140.46796317536058
2015;Maroc;18.55161051496113;62.529074821176536;13.174245019058588;137.3654740625346;301.13473506952516;1.774321986249905;131.306487445957
2016;Maroc;19.495196107300384;64.86195524744731;13.834551454110509;144.6026744232577;321.07107627334364;1.835711628181336;111.97476974179725
2017;Maroc;20.262252516335348;66.6842512608156;14.351883246652603;150.77697993179376;338.1849376987346;1.8880360448525624;98.116941897375
2018;Maroc;21.355804302613013;69.96365709476031;15.189786214821792;159.97159727611177;362.123103385207;1.9571353233096456;86.96919741377766
2019;Maroc;22.58219409404775;73.49607754362513;16.116181366776757;170.13107315069726;390.0734942614801;2.0347500423683313;73.04895487251393
2020;Maroc;23.68378253261091;76.220708108814;17.153394321437542;180.43404039464917;423.73827556067835;2.0898321763305803;63.83610091957681
2021;Maroc;25.08229497707407;80.38016511427148;18.2775108928462;193.57661395040915;459.05275960594247;2.185360597485631;53.76855648543697
2000;Mexique;11.440707777837677;182.943487727844;9.82326418932054;45.88123694101046;143.6965499350088;19.807049023453132;279.7919833808333
2001;Mexique;11.500892738211231;182.43889326712545;10.211430989301665;46.354216658534455;146.3624602272123;19.604152164007676;280.626472387408
2002;Mexique;12.509848983393764;184.93831644966295;10.146673048786772;49.79898748914486;151.72095444039294;19.90868600072057;284.0177283514272
2003;Mexique;12.438080765846864;185.176388759434;10.403464442432602;52.67313065759334;153.73774488389645;19.92672061508625;287.0649927968272
2004;Mexique;12.772568364690256;186.6011835710812;10.500330689349038;52.84854194651053;158.65612360025398;20.485235905104343;287.8792816536449
2005;Mexique;13.22338842191722;186.1164017716316;11.110879105571271;53.10896422151646;158.8784222008062;21.05433083143781;291.87581585652384
2006;Mexique;13.613701756785227;185.2850384159757;10.97316816620112;53.19119368085135;163.08477983998964;21.613837382971937;293.3088939080472
2007;Mexique;13.676865212479752;186.51512605511508;10.977516430206135;52.59240615231529;165.46433215172436;22.39408510810663;295.29908404698466
2008;Mexique;13.654064303963766;188.87922145625916;12.093252244781914;55.33769323814277;169.40822737574987;22.471541195404725;299.817544679493
2009;Mexique;14.18696447979648;185.4766802802346;13.089860699510858;55.67135096578997;166.23017876563082;24.317927977508276;297.11197930172835
2010;Mexique;15.253329854231191;189.59205778397143;14.31952697050661;58.42431763286199;172.14833183728015;25.14940051714938;291.32783748897776
2011;Mexique;15.23319939807511;187.6384565050626;14.530738775968947;60.17923269480868;175.49867353873924;25.964707748655755;282.3118959367975
2012;Mexique;15.732399324575407;185.63500998621777;15.791355390621211;61.43716091283348;180.3461017992603;26.52004320100237;273.2425481930283
2013;Mexique;15.905002676476045;185.7655473860933;17.146861970458676;62.996008834703005;178.74324469472631;26.71249037999443;266.5754537390851
2014;Mexique;16.362857643671983;188.22629626930936;19.159361923001292;62.00204119962778;185.51565092156775;27.81826569138598;259.0512774940341
2015;Mexique;17.373497419031533;193.840745878624;20.780214388268547;64.47653914349836;192.69994195960732;28.04260705573874;253.964696434699
2016;Mexique;18.477753328898505;200.31136709682363;21.787754056277997;66.4866482434215;200.23410369537984;30.115484406635705;257.6189096133458
2017;Mexique;18.891205500956275;207.05438281853452;23.668372817746103;69.04563142672923;208.5217791529967;33.223151129301684;260.5246415818877
2018;Mexique;19.736909371763833;210.88722615772173;24.71336228973666;69.68715982625618;215.20879967918285;34.8372951590954;262.6391022837275
2019;Mexique;19.745568133163022;216.42219969926128;26.33367513810176;69.43365900120745;220.5008104768717;37.397665390998455;259.8135500316832
2020;Mexique;19.589256227696023;220.71467460505193;26.871911558141782;65.78761011003618;223.93891581883136;37.249285205790855;255.73366323791825
2021;Mexique;21.563935916631223;230.846914482815;28.760090972394693;66.62045829229527;232.15248975294745;39.82127641427729;247.93863359626857
2000;Nigeria;9.34115299808541;53.517798560043445;8.89896341226101;349.62817857577863;217.10391831248305;1.1570428524262255;4043.4355446480176
2001;Nigeria;9.32268033387578;52.88993947071312;8.826308573329722;338.5156773061729;218.3230597512997;1.1713254493882352;4250.292095133702
2002;Nigeria;9.419617701842872;53.06169209684489;8.954913322324693;328.0248469863677;223.57343132335168;1.1896135570038755;4325.9119132218275
2003;Nigeria;9.083844283421682;51.690680079478575;8.835886105699334;309.29076439499767;222.90841348019956;1.1396097628807451;4225.378213793544
2004;Nigeria;8.908032134932023;50.91399214673024;8.861305947791411;295.5107469427347;225.85805014123935;1.1038467785441002;4108.085178484683
2005;Nigeria;8.700529280268583;49.89280856479731;8.835845989898536;283.829942503382;227.39507193458007;1.0719634865957874;3940.527943348224
2006;Nigeria;8.590543511116696;48.726263736585835;8.849610022732328;272.8174861182628;230.17376050839127;1.056081458407906;3665.8961828053702
2007;Nigeria;8.565823304476005;47.40354735622776;8.823104434292638;261.29713310050926;230.08774270595137;1.085617757180312;3404.3032322428003
2008;Nigeria;7.647548050719987;45.18720013061998;8.80958889967095;248.4364055857357;229.45391469288913;0.889882536011206;3149.962364090153
2009;Nigeria;7.11201273305606;43.982644303584046;8.984470278720366;240.27031523051247;234.93773244983905;0.7880293242663978;2910.055688696456
2010;Nigeria;6.771024942252304;43.53641463053881;9.327398501405613;234.99829898020263;242.33304636432072;0.7200667895736166;2821.121657975646
2011;Nigeria;6.425760522784212;42.04501588674754;9.475271657771328;224.6513009129044;246.14543972743988;0.6588151920705798;2697.618400480815
2012;Nigeria;6.276026198647146;42.184065598051866;9.90704315842529;215.36507975847104;258.8650399605457;0.6899095819874993;2478.728115893761
2013;Nigeria;6.318895093727726;43.297279185830085;10.638576437564431;210.621474087876;282.3996368257942;0.7238024739077746;2196.16673197566
2014;Nigeria;6.472915739696125;42.563340589321285;11.02194296724059;205.0759819484898;291.5540053270248;0.7225442538474106;1986.645514769836
2015;Nigeria;6.626464879027409;41.2186917335803;11.189612479585923;198.1090912164379;296.283331280156;0.6616381806216112;1926.8396218234784
2016;Nigeria;6.6810489862252735;40.19076494981077;11.208952598289375;195.1301548834218;292.74368472939557;0.6011399131077977;2009.542900423012
2017;Nigeria;6.751316041029307;40.140150070423985;11.451988854807688;191.6949248729748;300.65084045129123;0.6106640599105932;2085.2241118401284
2018;Nigeria;6.769583449261924;39.76968109807215;11.58773688041194;186.26230384769292;305.7765687116783;0.6125997665273025;2170.0608815262444
2019;Nigeria;6.753241982042495;39.207564796534754;11.68932955738882;180.75218306216368;312.2391236522051;0.6079127094624527;2208.21408189813
2020;Nigeria;6.715624620529988;39.14199251595186;11.801189825332711;182.03838997842976;320.83777384873497;0.6061495262382638;2147.456609863641
2021;Nigeria;6.834279743793815;39.33677632198304;12.20930898717038;182.35504221345775;338.8607854471667;0.6139032231873329;2119.2866169536996
2000;Pérou;14.492586595393362;400.0351820256963;28.941635016487883;34.75970957806921;143.43867367460618;13.497072167904763;356.39926152350097
2001;Pérou;14.488369242596736;391.7211892597022;28.7727899630237;37.09731916637156;142.36589228674052;13.13379192208328;370.20125141696366
2002;Pérou;14.716931185031711;389.9481011939325;28.946506431381525;39.718541378991496;142.03662000367223;12.97727070318784;378.6167053952324
2003;Pérou;15.535940692712003;402.80539282055855;30.1529489458239;43.13231953175991;147.68166014194023;13.131151357471344;366.8218856647113
2004;Pérou;16.106801082652158;410.22002504159;30.925338862913236;44.49058116218437;152.0158373109879;13.199709117026458;342.29126110476784
2005;Pérou;16.034099907896493;398.9661513930617;29.965267664963495;42.425085829983885;148.9591923460665;12.92505961803252;309.27904231395456
2006;Pérou;15.862525340145908;383.779053602773;28.96448107154623;40.76098292613741;145.8093888544353;12.584186019509982;279.70380935222084
2007;Pérou;16.49920546665335;388.34594342543943;29.468210651577554;41.070108590989825;149.40102694041272;12.66250320969814;258.35643119654907
2008;Pérou;17.378540624770753;396.4551362230011;30.207460792168646;41.796561221804446;154.10616793133974;12.890385655803694;251.1345666021818
2009;Pérou;17.848381001491898;395.5937296020264;30.241814125967178;41.84296167490821;154.7967790398155;12.895031182869976;253.66720094322633
2010;Pérou;18.288181778514108;393.7901177225255;30.23080625306044;42.21989589501769;155.98878589685492;13.11077941987486;249.63857910279097
2011;Pérou;18.45967955293445;381.4956429489621;29.81355626680396;41.91363027646996;154.85351150729764;13.01652256889969;241.0372459358472
2012;Pérou;18.59494294157174;368.8475235484371;29.361930768595887;41.6018099309894;153.46834722904666;12.88406708969916;231.0085684015725
2013;Pérou;18.721037674815417;356.74871519672763;28.92077532034172;41.56093198477391;152.24445084858962;12.815780832944377;224.85150994019037
2014;Pérou;18.754902109552276;344.254843014954;28.366955741302174;41.486477981707495;150.93901313359453;12.634303501905611;221.56990961209345
2015;Pérou;18.987793828485295;334.5460017701675;28.209493671935245;41.98330367049665;151.42837052420862;12.63206089088417;226.91716957341865
2016;Pérou;20.222855488765468;343.6876733744163;29.718636435555887;44.68905504639802;160.31213689466563;13.11656135061725;242.15920729217328
2017;Pérou;22.595810123220357;374.4766107844426;32.864568436237384;49.867673214597936;176.76475342449854;13.811286386045865;273.0748650831885
2018;Pérou;24.46969176035984;397.2520708691322;35.301210785867454;54.294231507458335;191.55757355962655;14.614284531597644;308.36626173064514
2019;Pérou;25.325302304486407;412.4283264189681;36.76163639954358;57.94043896616513;202.942076247972;15.786976459765595;337.9766714262824
2020;Pérou;25.2537308492445;423.4614129337995;36.13731102153974;60.215557795174746;200.76740113436267;15.555081600022078;297.3411285789383
2021;Pérou;31.23598745941069;508.9529970916531;47.25804156753435;73.7649664412357;264.0889981142696;18.45072352038849;298.3368314496958
2000;Royaume-Uni;14.603209330876233;291.11575631990434;46.90307685501885;83.90612312092887;674.495143021562;8.88168078597271;30.951747099137457
2001;Royaume-Uni;14.457657014335592;283.2179890093382;52.992214860997215;89.62563944911523;663.8167715399542;8.31960653907996;32.26046851195899
2002;Royaume-Uni;14.862036019954893;276.45072160528736;54.71681684006777;95.72874547095068;652.9272626503681;8.494851317775774;33.18083225011629
2003;Royaume-Uni;15.654346957738577;267.17118674283006;56.02554853869398;101.51246452490363;642.0779306184656;8.829899500501535;34.245517087538616
2004;Royaume-Uni;15.071484594774956;254.33964365552717;56.28024780640734;106.17132678401256;618.6724898089584;8.432275962404393;32.907342578019886
2005;Royaume-Uni;15.193166193432884;245.4184017911196;57.29823216684534;112.69011193671614;612.9369139621507;8.082091964979211;33.80076598753299
2006;Royaume-Uni;15.208146184589117;232.61840472643172;57.282074484157725;119.06981002150818;598.7372080467248;8.016858885676191;35.014741626737106
2007;Royaume-Uni;15.51140394888243;228.98641308632463;58.11333415594482;125.771443894948;587.7900116903712;7.414395496053698;35.81549907700804
2008;Royaume-Uni;15.728247588643338;226.26273250916785;60.47639885801857;132.0965797878493;580.0851541948904;7.815956630773631;36.00672185077513
2009;Royaume-Uni;15.170829098601256;218.45759734461575;61.05389851793862;137.08104809569096;557.341670011586;7.762079096587283;35.71898813891449
2010;Royaume-Uni;15.21341405262345;214.39750170291225;65.06542898440783;145.55236335543;545.4104311929124;7.747552638403078;34.76861344408594
2011;Royaume-Uni;14.815434927418965;204.8486613140383;64.78766835036114;152.27968595200957;535.9244673615295;7.047161776275622;32.337388016648376
2012;Royaume-Uni;15.40474677839022;202.51012004241588;67.70276722515456;163.0046072586815;531.2882805308009;6.621615161856916;31.53844080589242
2013;Royaume-Uni;15.933433377817565;199.69264501952375;68.45527979539006;171.35239844615677;518.4778756368734;6.5712973572893025;31.38122873205408
2014;Royaume-Uni;15.47473859859501;193.01039653870745;70.61988612113016;175.02007415715602;502.9997483879545;6.344335460029094;29.89411803093301
2015;Royaume-Uni;15.97096345706449;192.49736129742485;74.4447316326122;183.4950738018224;506.4445599566913;6.625074058136576;31.31661362601205
2016;Royaume-Uni;15.565505938181705;189.6496925949499;76.41836096684857;189.51007678552017;499.58248926109974;6.00859130968677;31.292461527679784
2017;Royaume-Uni;15.891005806248124;186.01289815007476;77.58497454992681;196.5781892746737;493.82127063449354;5.978951637593535;30.47373922452516
2018;Royaume-Uni;16.19712053734263;184.51967969458852;80.16703418512544;200.58624972142013;494.87615612435366;5.841242623469158;29.272811561349787
2019;Royaume-Uni;15.648573525547322;177.6341329566429;80.11964732815063;202.40537639028116;483.9033739192851;6.020773563092759;28.740040245488768
2020;Royaume-Uni;15.756346353235394;177.2508575609039;82.20434333083692;210.37854271905212;485.7757353480649;5.790702064362505;28.92572464387676
2021;Royaume-Uni;15.939718253890682;170.47511929553116;82.09966403851801;207.25709085022763;467.689980428253;6.57821945783584;28.8037663136668
2000;Russie;22.36240205704122;857.2088858377687;110.44041672965716;63.97223675190057;480.7470140096157;16.610548974393325;303.7597901716153
2001;Russie;24.425598966985717;834.5332351723106;109.38821012761588;58.620270356830154;481.48803673559064;15.893674605014027;316.1597905889369
2002;Russie;25.8524669188914;817.6304328890204;111.33722599050142;60.852269706146735;492.3569336876732;15.376560483368944;331.4539516784517
2003;Russie;25.134260643878367;799.9014860389016;113.03177040259092;62.99553164617239;503.8121973766999;15.475160148231216;349.04120941809236
2004;Russie;24.3287675301106;772.6136108543897;113.76890241931412;64.2961929598718;507.85265989788263;16.03905866069849;363.1175730234343
2005;Russie;24.287231974998345;744.4246844042632;112.75702710416056;65.7506383311016;502.10695105990186;14.783384893672492;393.53644861838336
